CycleID,Point,Trolley Position,Hoist Position,Date,Mode
1,15,33.919,28.794,23/06/2023 12:01:39,A
1,16,29.13,20.032,23/06/2023 12:01:42,A
1,17,27.146,14.301,23/06/2023 12:01:45,A
1,18,25.979,11.38,23/06/2023 12:01:48,A
1,19,25.99,9.004,23/06/2023 12:01:51,A
1,20,25.99,6.343,23/06/2023 12:01:54,A
1,21,25.991,4.595,23/06/2023 12:01:57,A
1,22,25.991,4.079,23/06/2023 12:02:00,M
1,23,25.99,4.079,23/06/2023 12:02:03,M
1,24,25.99,4.079,23/06/2023 12:02:06,M
1,25,25.991,4.079,23/06/2023 12:02:09,M
1,26,25.991,4.079,23/06/2023 12:02:11,A
1,27,25.99,5.438,23/06/2023 12:02:14,A
1,28,25.99,10.053,23/06/2023 12:02:17,A
1,29,25.604,14.92,23/06/2023 12:02:20,A
1,30,23.131,15.635,23/06/2023 12:02:23,A
1,31,20.103,14.119,23/06/2023 12:02:25,A
1,32,16.45,13.953,23/06/2023 12:02:28,A
1,33,11.623,10.37,23/06/2023 12:02:37,A
1,34,11.31,3.436,23/06/2023 12:02:46,A
1,0,75.565,20.281,23/06/2023 12:00:57,M
1,1,75.565,20.436,23/06/2023 12:00:59,M
1,2,75.554,20.809,23/06/2023 12:01:02,M
1,3,75.555,20.862,23/06/2023 12:01:05,M
1,4,75.555,20.862,23/06/2023 12:01:08,M
1,5,75.554,20.862,23/06/2023 12:01:10,M
1,6,75.555,20.862,23/06/2023 12:01:13,M
1,7,75.555,20.866,23/06/2023 12:01:16,M
1,8,75.554,22.78,23/06/2023 12:01:19,M
1,9,75.419,28.379,23/06/2023 12:01:21,M
1,10,75.267,31.279,23/06/2023 12:01:24,A
1,11,71.748,31.278,23/06/2023 12:01:26,A
1,12,65.776,31.278,23/06/2023 12:01:29,A
1,13,54.061,31.278,23/06/2023 12:01:32,A
1,14,45.429,31.278,23/06/2023 12:01:34,A
1,15,38.938,31.199,23/06/2023 12:01:37,A
1,16,32.928,27.588,23/06/2023 12:01:39,A
1,17,29.13,20.032,23/06/2023 12:01:42,A
1,18,27.146,14.301,23/06/2023 12:01:45,A
1,19,26.243,12.044,23/06/2023 12:01:47,A
1,20,25.991,10.16,23/06/2023 12:01:50,A
1,21,25.99,7.689,23/06/2023 12:01:52,A
1,22,25.991,5.612,23/06/2023 12:01:55,A
1,23,25.991,4.376,23/06/2023 12:01:57,A
1,24,25.991,4.079,23/06/2023 12:02:00,M
1,25,25.99,4.079,23/06/2023 12:02:02,M
1,26,25.99,4.079,23/06/2023 12:02:04,M
1,27,25.991,4.079,23/06/2023 12:02:07,M
1,28,25.991,4.079,23/06/2023 12:02:09,M
1,29,25.991,4.079,23/06/2023 12:02:11,A
1,30,25.99,4.796,23/06/2023 12:02:14,A
1,31,25.99,8.999,23/06/2023 12:02:16,A
1,32,25.987,13.302,23/06/2023 12:02:18,A
1,33,25.001,15.821,23/06/2023 12:02:20,A
1,34,23.131,15.176,23/06/2023 12:02:23,A
1,35,20.103,14.119,23/06/2023 12:02:25,A
1,36,16.45,13.953,23/06/2023 12:02:28,A
1,37,14.171,13.953,23/06/2023 12:02:30,A
1,38,12.635,12.534,23/06/2023 12:02:32,A
1,39,11.958,10.452,23/06/2023 12:02:35,A
1,40,11.58,10.304,23/06/2023 12:02:38,A
1,41,11.378,7.754,23/06/2023 12:02:40,A
1,42,11.309,4.019,23/06/2023 12:02:43,A
1,43,11.31,3.471,23/06/2023 12:02:46,A
1,44,11.311,3.27,23/06/2023 12:02:48,A
1,45,11.327,3.034,23/06/2023 12:02:51,A
1,46,11.322,2.688,23/06/2023 12:02:53,A
1,0,75.565,20.281,23/06/2023 12:00:57,M
1,1,75.565,20.436,23/06/2023 12:00:59,M
1,2,75.554,20.809,23/06/2023 12:01:02,M
1,3,75.554,20.862,23/06/2023 12:01:05,M
1,4,75.555,20.862,23/06/2023 12:01:07,M
1,5,75.554,20.862,23/06/2023 12:01:10,M
1,6,75.555,20.862,23/06/2023 12:01:13,M
1,7,75.555,20.866,23/06/2023 12:01:15,M
1,8,75.554,22.06,23/06/2023 12:01:18,M
1,9,75.43,27.408,23/06/2023 12:01:21,M
1,10,75.411,31.154,23/06/2023 12:01:24,A
1,11,72.771,31.278,23/06/2023 12:01:26,A
1,12,65.776,31.278,23/06/2023 12:01:29,A
1,13,56.229,31.278,23/06/2023 12:01:32,A
1,14,47.08,31.278,23/06/2023 12:01:34,A
1,15,38.938,31.199,23/06/2023 12:01:37,A
1,16,32.928,27.588,23/06/2023 12:01:40,A
1,17,29.13,18.811,23/06/2023 12:01:42,A
1,18,26.826,13.5,23/06/2023 12:01:45,A
1,19,25.979,11.38,23/06/2023 12:01:48,A
1,20,25.99,9.004,23/06/2023 12:01:51,A
1,21,25.99,6.784,23/06/2023 12:01:53,A
1,22,25.991,4.934,23/06/2023 12:01:56,A
1,23,25.991,4.079,23/06/2023 12:01:59,M
1,24,25.99,4.079,23/06/2023 12:02:01,M
1,25,25.99,4.079,23/06/2023 12:02:04,M
1,26,25.991,4.079,23/06/2023 12:02:07,M
1,27,25.991,4.079,23/06/2023 12:02:09,M
1,28,25.989,4.081,23/06/2023 12:02:12,A
1,29,25.99,6.258,23/06/2023 12:02:15,A
1,30,25.99,11.004,23/06/2023 12:02:17,A
1,31,25.327,15.451,23/06/2023 12:02:20,A
1,32,23.131,15.176,23/06/2023 12:02:23,A
1,33,20.103,14.119,23/06/2023 12:02:25,A
1,34,16.45,13.953,23/06/2023 12:02:28,A
1,35,13.435,13.901,23/06/2023 12:02:31,A
1,36,12.241,11.298,23/06/2023 12:02:34,A
1,37,11.659,10.37,23/06/2023 12:02:36,A
1,38,11.452,9.155,23/06/2023 12:02:39,A
1,39,11.319,5.616,23/06/2023 12:02:42,A
1,40,11.309,3.571,23/06/2023 12:02:44,A
1,41,11.31,3.401,23/06/2023 12:02:47,A
1,42,11.309,3.192,23/06/2023 12:02:50,A
1,43,11.322,2.693,23/06/2023 12:02:53,A
2,0,78.239,20.208,23/06/2023 12:04:29,M
2,1,78.239,20.609,23/06/2023 12:04:32,M
2,2,78.238,20.938,23/06/2023 12:04:34,M
2,3,77.991,21.912,23/06/2023 12:04:37,M
2,4,77.82,23.064,23/06/2023 12:04:40,M
2,5,77.776,25.464,23/06/2023 12:04:43,A
2,6,77.118,25.564,23/06/2023 12:04:45,A
2,7,72.636,25.564,23/06/2023 12:04:48,A
2,8,62.452,25.564,23/06/2023 12:04:51,A
2,9,52.622,25.564,23/06/2023 12:04:53,A
2,10,44.078,25.564,23/06/2023 12:04:56,A
2,11,36.959,25.564,23/06/2023 12:04:59,A
2,12,31.574,24.647,23/06/2023 12:05:02,A
2,13,28.097,17.382,23/06/2023 12:05:04,A
2,14,26.755,13.06,23/06/2023 12:05:07,A
2,15,25.976,11.157,23/06/2023 12:05:10,A
2,16,25.976,9.049,23/06/2023 12:05:12,A
2,17,25.976,6.934,23/06/2023 12:05:15,A
2,18,25.977,5.06,23/06/2023 12:05:18,A
2,19,25.977,4.069,23/06/2023 12:05:20,M
2,20,25.976,4.069,23/06/2023 12:05:23,M
2,21,25.976,4.069,23/06/2023 12:05:26,M
2,22,25.977,4.069,23/06/2023 12:05:29,M
2,23,25.977,4.069,23/06/2023 12:05:31,M
2,24,25.977,4.069,23/06/2023 12:05:34,M
2,25,25.976,4.069,23/06/2023 12:05:37,A
2,26,25.976,7.051,23/06/2023 12:05:40,A
2,27,25.973,14.396,23/06/2023 12:05:42,A
2,28,24.185,21.673,23/06/2023 12:05:45,A
2,29,21.146,26.834,23/06/2023 12:05:48,A
2,30,15.278,27.951,23/06/2023 12:05:51,A
2,31,10.25,23.696,23/06/2023 12:05:53,A
2,32,6.433,17.401,23/06/2023 12:05:56,A
2,33,4.624,12.209,23/06/2023 12:05:59,A
2,34,3.828,10.64,23/06/2023 12:06:01,A
2,35,3.698,8.076,23/06/2023 12:06:04,A
2,36,3.7,4.58,23/06/2023 12:06:07,A
2,37,3.723,3.541,23/06/2023 12:06:09,A
2,38,3.727,3.409,23/06/2023 12:06:11,A
2,39,3.74,3.26,23/06/2023 12:06:13,A
2,40,3.738,3.024,23/06/2023 12:06:16,A
2,41,3.738,2.807,23/06/2023 12:06:18,A
2,42,3.737,2.971,23/06/2023 12:06:20,A
2,43,3.736,3.299,23/06/2023 12:06:22,A
2,44,3.738,3.661,23/06/2023 12:06:25,A
2,45,3.738,3.519,23/06/2023 12:06:27,A
2,46,3.758,3.372,23/06/2023 12:06:30,A
2,47,3.755,3.249,23/06/2023 12:06:32,A
2,48,3.756,2.923,23/06/2023 12:06:35,A
2,49,3.753,2.829,23/06/2023 12:06:37,A
2,50,3.752,3.11,23/06/2023 12:06:39,A
2,51,3.752,3.579,23/06/2023 12:06:42,A
2,52,3.768,3.595,23/06/2023 12:06:44,A
2,53,3.769,3.462,23/06/2023 12:06:46,A
2,54,3.769,3.338,23/06/2023 12:06:48,A
2,55,3.769,3.21,23/06/2023 12:06:50,A
2,56,3.77,2.906,23/06/2023 12:06:53,A
2,57,3.769,2.822,23/06/2023 12:06:55,A
2,58,3.768,3.03,23/06/2023 12:06:57,A
2,59,3.767,3.39,23/06/2023 12:06:59,A
2,60,3.768,3.624,23/06/2023 12:07:01,A
2,61,3.769,3.479,23/06/2023 12:07:03,A
2,62,3.769,3.216,23/06/2023 12:07:05,A
2,63,3.769,2.824,23/06/2023 12:07:07,A
2,64,3.768,2.825,23/06/2023 12:07:09,A
3,0,80.574,20.326,23/06/2023 12:08:41,M
3,1,80.485,20.696,23/06/2023 12:08:43,M
3,2,80.486,20.978,23/06/2023 12:08:46,M
3,3,80.486,21.79,23/06/2023 12:08:48,M
3,4,80.413,25.489,23/06/2023 12:08:50,M
3,5,80.402,27.701,23/06/2023 12:08:53,A
3,6,79.374,27.815,23/06/2023 12:08:55,A
3,7,75.634,27.815,23/06/2023 12:08:57,A
3,8,69.454,27.815,23/06/2023 12:09:00,A
3,9,59.93,27.815,23/06/2023 12:09:02,A
3,10,52.061,27.815,23/06/2023 12:09:04,A
3,11,45.517,27.815,23/06/2023 12:09:06,A
3,12,37.966,27.815,23/06/2023 12:09:09,A
3,13,33.303,26.614,23/06/2023 12:09:11,A
3,14,29.371,21.893,23/06/2023 12:09:14,A
3,15,27.657,15.277,23/06/2023 12:09:16,A
3,16,26.347,11.955,23/06/2023 12:09:18,A
3,17,26.219,8.961,23/06/2023 12:09:21,A
3,18,26.221,7.287,23/06/2023 12:09:23,A
3,19,26.221,5.386,23/06/2023 12:09:26,A
3,20,26.221,4.234,23/06/2023 12:09:28,M
3,21,26.221,4.064,23/06/2023 12:09:30,M
3,22,26.22,4.064,23/06/2023 12:09:33,M
3,23,26.22,4.064,23/06/2023 12:09:35,M
3,24,26.221,4.064,23/06/2023 12:09:38,M
3,25,26.221,4.064,23/06/2023 12:09:40,M
3,26,26.221,4.064,23/06/2023 12:09:42,A
3,27,26.22,4.75,23/06/2023 12:09:45,A
3,28,26.219,9.94,23/06/2023 12:09:47,A
3,29,26.045,14.079,23/06/2023 12:09:50,A
3,30,24.378,15.997,23/06/2023 12:09:52,A
3,31,22.055,14.417,23/06/2023 12:09:55,A
3,32,18.62,13.982,23/06/2023 12:09:57,A
3,33,15.661,13.956,23/06/2023 12:09:59,A
3,34,13.341,13.859,23/06/2023 12:10:02,A
3,35,12.334,11.643,23/06/2023 12:10:04,A
3,36,11.687,10.382,23/06/2023 12:10:07,A
3,37,11.51,9.929,23/06/2023 12:10:09,A
3,38,11.338,6.434,23/06/2023 12:10:11,A
3,39,11.304,4.029,23/06/2023 12:10:14,A
3,40,11.304,3.548,23/06/2023 12:10:16,A
3,41,11.306,3.446,23/06/2023 12:10:19,A
3,42,11.322,3.356,23/06/2023 12:10:21,A
3,43,11.321,3.234,23/06/2023 12:10:23,A
3,44,11.321,3.112,23/06/2023 12:10:26,A
3,45,11.322,3.017,23/06/2023 12:10:28,A
3,46,11.323,2.892,23/06/2023 12:10:31,A
3,47,11.322,2.84,23/06/2023 12:10:33,A
4,0,85.463,20.364,23/06/2023 12:12:15,M
4,1,85.463,20.554,23/06/2023 12:12:16,M
4,2,85.463,20.557,23/06/2023 12:12:18,M
4,3,85.462,20.564,23/06/2023 12:12:20,M
4,4,85.462,20.564,23/06/2023 12:12:21,M
4,5,85.462,20.628,23/06/2023 12:12:23,M
4,6,85.462,20.914,23/06/2023 12:12:25,M
4,7,85.462,21.26,23/06/2023 12:12:26,M
4,8,85.462,21.806,23/06/2023 12:12:28,M
4,9,85.462,22.579,23/06/2023 12:12:29,M
4,10,85.462,24.358,23/06/2023 12:12:31,M
4,11,85.462,26.073,23/06/2023 12:12:33,M
4,12,85.462,26.422,23/06/2023 12:12:34,A
4,13,85.354,26.422,23/06/2023 12:12:36,A
4,14,83.799,26.422,23/06/2023 12:12:37,A
4,15,81.851,26.425,23/06/2023 12:12:39,A
4,16,76.154,26.425,23/06/2023 12:12:40,A
4,17,72.463,26.425,23/06/2023 12:12:42,A
4,18,66.78,26.425,23/06/2023 12:12:43,A
4,19,60.823,26.425,23/06/2023 12:12:45,A
4,20,53.304,26.425,23/06/2023 12:12:47,A
4,21,48.598,26.425,23/06/2023 12:12:49,A
4,22,40.36,26.425,23/06/2023 12:12:51,A
4,23,35.197,26.425,23/06/2023 12:12:53,A
4,24,31.325,24.628,23/06/2023 12:12:55,A
4,25,28.343,18.224,23/06/2023 12:12:58,A
4,26,26.971,13.931,23/06/2023 12:13:00,A
4,27,26.198,11.693,23/06/2023 12:13:02,A
4,28,26.216,8.986,23/06/2023 12:13:04,A
4,29,26.215,7.259,23/06/2023 12:13:07,A
4,30,26.215,5.751,23/06/2023 12:13:09,A
4,31,26.216,4.387,23/06/2023 12:13:11,A
4,32,26.215,4.084,23/06/2023 12:13:13,M
4,33,26.213,4.084,23/06/2023 12:13:15,M
4,34,26.215,4.084,23/06/2023 12:13:18,M
4,35,26.216,4.084,23/06/2023 12:13:20,M
4,36,26.215,4.084,23/06/2023 12:13:22,M
4,37,26.215,4.084,23/06/2023 12:13:24,A
4,38,26.214,5.593,23/06/2023 12:13:26,A
4,39,26.213,10.294,23/06/2023 12:13:29,A
4,40,25.967,14.312,23/06/2023 12:13:31,A
4,41,24.487,16.026,23/06/2023 12:13:33,A
4,42,22.844,15.58,23/06/2023 12:13:35,A
4,43,19.82,14.117,23/06/2023 12:13:37,A
4,44,17.567,13.956,23/06/2023 12:13:39,A
4,45,14.871,13.956,23/06/2023 12:13:41,A
4,46,13.252,13.783,23/06/2023 12:13:43,A
4,47,12.296,11.532,23/06/2023 12:13:45,A
4,48,11.766,10.392,23/06/2023 12:13:47,A
4,49,11.533,10.135,23/06/2023 12:13:49,A
4,50,11.408,8.647,23/06/2023 12:13:51,A
4,51,11.309,5.684,23/06/2023 12:13:53,A
4,52,11.293,3.785,23/06/2023 12:13:55,A
4,53,11.294,3.496,23/06/2023 12:13:57,A
4,54,11.312,3.385,23/06/2023 12:13:59,A
4,55,11.316,3.233,23/06/2023 12:14:01,A
4,56,11.313,3.041,23/06/2023 12:14:03,A
4,57,11.312,2.692,23/06/2023 12:14:05,A
4,58,11.312,2.682,23/06/2023 12:14:07,A
1,0,75.565,20.281,23/06/2023 12:00:57,M
1,1,75.565,20.436,23/06/2023 12:00:59,M
1,2,75.554,20.809,23/06/2023 12:01:02,M
1,3,75.554,20.862,23/06/2023 12:01:04,M
1,4,75.554,20.862,23/06/2023 12:01:06,M
1,5,75.554,20.862,23/06/2023 12:01:09,M
1,6,75.554,20.862,23/06/2023 12:01:11,M
1,7,75.555,20.862,23/06/2023 12:01:14,M
1,8,75.555,20.866,23/06/2023 12:01:16,M
1,9,75.554,22.78,23/06/2023 12:01:18,M
1,10,75.43,27.408,23/06/2023 12:01:21,M
1,11,75.417,31.154,23/06/2023 12:01:23,A
1,12,73.667,31.277,23/06/2023 12:01:26,A
1,13,69.107,31.278,23/06/2023 12:01:28,A
1,14,60.165,31.278,23/06/2023 12:01:30,A
1,15,50.457,31.278,23/06/2023 12:01:33,A
1,16,43.658,31.278,23/06/2023 12:01:35,A
1,17,36.29,30.472,23/06/2023 12:01:38,A
1,18,31.974,26.136,23/06/2023 12:01:40,A
1,19,29.13,20.032,23/06/2023 12:01:42,A
1,20,27.146,14.301,23/06/2023 12:01:45,A
1,21,26.243,12.044,23/06/2023 12:01:47,A
1,22,25.991,10.16,23/06/2023 12:01:49,A
1,23,25.99,8.133,23/06/2023 12:01:52,A
1,24,25.991,6.007,23/06/2023 12:01:54,A
1,25,25.991,4.595,23/06/2023 12:01:57,A
1,26,25.991,4.079,23/06/2023 12:01:59,M
1,27,25.99,4.079,23/06/2023 12:02:01,M
1,28,25.99,4.079,23/06/2023 12:02:04,M
1,29,25.99,4.079,23/06/2023 12:02:06,M
1,30,25.991,4.079,23/06/2023 12:02:09,M
1,31,25.991,4.079,23/06/2023 12:02:11,A
1,32,25.99,4.796,23/06/2023 12:02:13,A
1,33,25.99,7.962,23/06/2023 12:02:16,A
1,34,25.987,13.302,23/06/2023 12:02:18,A
1,35,25.001,15.821,23/06/2023 12:02:21,A
1,36,22.554,15.176,23/06/2023 12:02:23,A
1,37,20.103,14.119,23/06/2023 12:02:25,A
1,38,16.45,13.953,23/06/2023 12:02:28,A
1,39,14.171,13.956,23/06/2023 12:02:30,A
1,40,12.635,12.534,23/06/2023 12:02:33,A
1,41,11.958,10.452,23/06/2023 12:02:35,A
1,42,11.58,10.304,23/06/2023 12:02:37,A
1,43,11.378,7.754,23/06/2023 12:02:40,A
1,44,11.307,4.968,23/06/2023 12:02:42,A
1,45,11.309,3.545,23/06/2023 12:02:45,A
1,46,11.31,3.401,23/06/2023 12:02:47,A
1,47,11.31,3.192,23/06/2023 12:02:49,A
1,48,11.323,2.854,23/06/2023 12:02:52,A
1,49,11.323,2.688,23/06/2023 12:02:54,A
1,0,75.565,20.281,23/06/2023 12:00:57,M
1,1,75.565,20.436,23/06/2023 12:00:59,M
1,2,75.554,20.76,23/06/2023 12:01:01,M
1,3,75.554,20.862,23/06/2023 12:01:04,M
1,4,75.554,20.862,23/06/2023 12:01:06,M
1,5,75.554,20.862,23/06/2023 12:01:08,M
1,6,75.554,20.862,23/06/2023 12:01:11,M
1,7,75.555,20.862,23/06/2023 12:01:13,M
1,8,75.555,20.866,23/06/2023 12:01:16,M
1,9,75.554,22.06,23/06/2023 12:01:18,M
1,10,75.5,27.408,23/06/2023 12:01:20,M
1,11,75.417,30.831,23/06/2023 12:01:23,A
1,12,74.355,31.278,23/06/2023 12:01:25,A
1,13,69.107,31.278,23/06/2023 12:01:28,A
1,14,61.822,31.278,23/06/2023 12:01:30,A
1,15,52.286,31.278,23/06/2023 12:01:32,A
1,16,45.429,31.278,23/06/2023 12:01:35,A
1,17,38.938,30.944,23/06/2023 12:01:37,A
1,18,32.928,27.588,23/06/2023 12:01:39,A
1,19,29.69,21.547,23/06/2023 12:01:42,A
1,20,27.492,15.122,23/06/2023 12:01:44,A
1,21,26.397,12.442,23/06/2023 12:01:46,A
1,22,25.991,10.689,23/06/2023 12:01:49,A
1,23,25.991,8.516,23/06/2023 12:01:51,A
1,24,25.99,6.343,23/06/2023 12:01:54,A
1,25,25.991,4.934,23/06/2023 12:01:56,A
1,26,25.991,4.086,23/06/2023 12:01:58,M
1,27,25.989,4.079,23/06/2023 12:02:01,M
1,28,25.99,4.079,23/06/2023 12:02:03,M
1,29,25.99,4.079,23/06/2023 12:02:06,M
1,30,25.991,4.079,23/06/2023 12:02:08,M
1,31,25.991,4.079,23/06/2023 12:02:10,A
1,32,25.99,4.355,23/06/2023 12:02:13,A
1,33,25.99,7.272,23/06/2023 12:02:15,A
1,34,25.99,12.194,23/06/2023 12:02:18,A
1,35,25.327,15.451,23/06/2023 12:02:20,A
1,36,23.727,15.916,23/06/2023 12:02:22,A
1,37,21.42,14.351,23/06/2023 12:02:24,A
1,38,17.874,13.953,23/06/2023 12:02:27,A
1,39,14.629,13.953,23/06/2023 12:02:29,A
1,40,13.16,13.643,23/06/2023 12:02:32,A
1,41,12.089,10.854,23/06/2023 12:02:34,A
1,42,11.659,10.37,23/06/2023 12:02:36,A
1,43,11.495,9.699,23/06/2023 12:02:39,A
1,44,11.355,6.325,23/06/2023 12:02:41,A
1,45,11.309,4.019,23/06/2023 12:02:43,A
1,46,11.31,3.471,23/06/2023 12:02:46,A
1,47,11.309,3.325,23/06/2023 12:02:48,A
1,48,11.313,3.034,23/06/2023 12:02:50,A
1,49,11.322,2.693,23/06/2023 12:02:53,A
1,0,75.565,20.281,23/06/2023 12:00:57,M
1,1,75.565,20.436,23/06/2023 12:00:59,M
1,2,75.554,20.76,23/06/2023 12:01:01,M
1,3,75.555,20.862,23/06/2023 12:01:03,M
1,4,75.555,20.862,23/06/2023 12:01:06,M
1,5,75.554,20.862,23/06/2023 12:01:08,M
1,6,75.554,20.862,23/06/2023 12:01:10,M
1,7,75.555,20.862,23/06/2023 12:01:12,M
1,8,75.555,20.862,23/06/2023 12:01:15,M
1,9,75.554,21.074,23/06/2023 12:01:17,M
1,10,75.554,23.593,23/06/2023 12:01:19,M
1,11,75.419,29.658,23/06/2023 12:01:22,M
1,12,75.267,31.279,23/06/2023 12:01:24,A
1,13,71.748,31.278,23/06/2023 12:01:26,A
1,14,65.776,31.278,23/06/2023 12:01:29,A
1,15,56.229,31.278,23/06/2023 12:01:31,A
1,16,48.686,31.278,23/06/2023 12:01:34,A
1,17,40.448,31.282,23/06/2023 12:01:36,A
1,18,35.049,29.743,23/06/2023 12:01:38,A
1,19,31.076,23.153,23/06/2023 12:01:41,A
1,20,28.222,17.228,23/06/2023 12:01:43,A
1,21,26.826,12.919,23/06/2023 12:01:46,A
1,22,25.979,11.38,23/06/2023 12:01:48,A
1,23,25.99,9.004,23/06/2023 12:01:50,A
1,24,25.991,7.287,23/06/2023 12:01:53,A
1,25,25.991,5.612,23/06/2023 12:01:55,A
1,26,25.991,4.199,23/06/2023 12:01:58,M
1,27,25.991,4.079,23/06/2023 12:02:00,M
1,28,25.99,4.079,23/06/2023 12:02:02,M
1,29,25.99,4.079,23/06/2023 12:02:05,M
1,30,25.991,4.079,23/06/2023 12:02:07,M
1,31,25.991,4.079,23/06/2023 12:02:09,M
1,32,25.991,4.079,23/06/2023 12:02:12,A
1,33,25.99,4.796,23/06/2023 12:02:14,A
1,34,25.99,8.999,23/06/2023 12:02:16,A
1,35,25.987,13.302,23/06/2023 12:02:18,A
1,36,24.616,15.984,23/06/2023 12:02:21,A
1,37,22.554,15.176,23/06/2023 12:02:23,A
1,38,20.103,14.119,23/06/2023 12:02:25,A
1,39,16.45,13.953,23/06/2023 12:02:28,A
1,40,14.171,13.956,23/06/2023 12:02:30,A
1,41,12.635,12.534,23/06/2023 12:02:33,A
1,42,11.958,10.452,23/06/2023 12:02:35,A
1,43,11.58,10.304,23/06/2023 12:02:37,A
1,44,11.378,7.754,23/06/2023 12:02:40,A
1,45,11.307,4.968,23/06/2023 12:02:42,A
1,46,11.309,3.545,23/06/2023 12:02:45,A
1,47,11.31,3.401,23/06/2023 12:02:47,A
1,48,11.31,3.192,23/06/2023 12:02:49,A
1,49,11.323,2.854,23/06/2023 12:02:52,A
1,50,11.324,2.688,23/06/2023 12:02:54,A
